time,intensity,type
2.86667,-1,reaction
2.87333,-3,reaction
2.88,-3,reaction
2.88667,-3,reaction
2.89333,-2,reaction
2.9,-3,reaction
2.90667,-3,reaction
2.91333,-3,reaction
2.92,-3,reaction
2.92667,-2,reaction
2.93333,-2,reaction
2.94,-2,reaction
2.94667,-3,reaction
2.95333,-4,reaction
2.96,-4,reaction
2.96667,-3,reaction
2.97333,-3,reaction
2.98,-3,reaction
2.98667,-2,reaction
2.99333,-1,reaction
3,-1,reaction
3.00667,0,reaction
3.01333,0,reaction
3.02,-1,reaction
3.02667,-2,reaction
3.03333,-3,reaction
3.04,-3,reaction
3.04667,-4,reaction
3.05333,-4,reaction
3.06,-4,reaction
3.06667,-4,reaction
3.07333,-4,reaction
3.08,-4,reaction
3.08667,-4,reaction
3.09333,-3,reaction
3.1,-3,reaction
3.10667,-2,reaction
3.11333,-3,reaction
3.12,-3,reaction
3.12667,-3,reaction
3.13333,-3,reaction
3.14,-2,reaction
3.14667,-2,reaction
3.15333,0,reaction
3.16,0,reaction
3.16667,-1,reaction
3.17333,-2,reaction
3.18,-4,reaction
3.18667,-4,reaction
3.19333,-3,reaction
3.2,-3,reaction
3.20667,-3,reaction
3.21333,-3,reaction
3.22,-2,reaction
3.22667,-3,reaction
3.23333,-2,reaction
3.24,-2,reaction
3.24667,-3,reaction
3.25333,-3,reaction
3.26,-3,reaction
3.26667,-2,reaction
3.27333,-2,reaction
3.28,-1,reaction
3.28667,0,reaction
3.29333,0,reaction
3.3,-1,reaction
3.30667,-2,reaction
3.31333,-2,reaction
3.32,-2,reaction
3.32667,-1,reaction
3.33333,-1,reaction
3.34,-1,reaction
3.34667,1,reaction
3.35333,2,reaction
3.36,2,reaction
3.36667,1,reaction
3.37333,0,reaction
3.38,-1,reaction
3.38667,-2,reaction
3.39333,-2,reaction
3.4,-2,reaction
3.40667,-2,reaction
3.41333,-2,reaction
3.42,-2,reaction
3.42667,-2,reaction
3.43333,-3,reaction
3.44,-1,reaction
3.44667,-1,reaction
3.45333,-1,reaction
3.46,-2,reaction
3.46667,-2,reaction
3.47333,-3,reaction
3.48,-3,reaction
3.48667,-3,reaction
3.49333,-3,reaction
3.5,-2,reaction
3.50667,-1,reaction
3.51333,-1,reaction
3.52,-1,reaction
3.52667,-1,reaction
3.53333,0,reaction
3.54,0,reaction
3.54667,0,reaction
3.55333,-1,reaction
3.56,-2,reaction
3.56667,-2,reaction
3.57333,-2,reaction
3.58,-3,reaction
3.58667,-3,reaction
3.59333,-2,reaction
3.6,-2,reaction
3.60667,-1,reaction
3.61333,-2,reaction
3.62,-2,reaction
3.62667,-2,reaction
3.63333,-1,reaction
3.64,-1,reaction
3.64667,-1,reaction
3.65333,-2,reaction
3.66,-2,reaction
3.66667,-2,reaction
3.67333,-3,reaction
3.68,-2,reaction
3.68667,-2,reaction
3.69333,-1,reaction
3.7,-1,reaction
3.70667,-2,reaction
3.71333,-2,reaction
3.72,-1,reaction
3.72667,-1,reaction
3.73333,0,reaction
3.74,-1,reaction
3.74667,-2,reaction
3.75333,-2,reaction
3.76,-3,reaction
3.76667,-3,reaction
3.77333,-2,reaction
3.78,-2,reaction
3.78667,-3,reaction
3.79333,-3,reaction
3.8,-2,reaction
3.80667,-2,reaction
3.81333,-1,reaction
3.82,-1,reaction
3.82667,-1,reaction
3.83333,-2,reaction
3.84,-2,reaction
3.84667,-2,reaction
3.85333,-2,reaction
3.86,-2,reaction
3.86667,-2,reaction
3.87333,-2,reaction
3.88,-2,reaction
3.88667,-2,reaction
3.89333,-1,reaction
3.9,-1,reaction
3.90667,-1,reaction
3.91333,-1,reaction
3.92,-1,reaction
3.92667,-2,reaction
3.93333,-2,reaction
3.94,-1,reaction
3.94667,-2,reaction
3.95333,-2,reaction
3.96,-1,reaction
3.96667,-1,reaction
3.97333,-1,reaction
3.98,-2,reaction
3.98667,-2,reaction
3.99333,-2,reaction
4,-2,reaction
4.00667,-2,reaction
4.01333,-2,reaction
4.02,-1,reaction
4.02667,-1,reaction
4.03333,0,reaction
4.04,1,reaction
4.04667,2,reaction
4.05333,3,reaction
4.06,5,reaction
4.06667,9,reaction
4.07333,15,reaction
4.08,22,reaction
4.08667,31,reaction
4.09333,41,reaction
4.1,54,reaction
4.10667,66,reaction
4.11333,78,reaction
4.12,90,reaction
4.12667,100,reaction
4.13333,108,reaction
4.14,114,reaction
4.14667,116,reaction
4.15333,115,reaction
4.16,109,reaction
4.16667,96,reaction
4.17333,77,reaction
4.18,53,reaction
4.18667,24,reaction
4.19333,-5,reaction
4.2,-27,reaction
4.20667,-36,reaction
4.21333,-26,reaction
4.22,7,reaction
4.22667,62,reaction
4.23333,140,reaction
4.24,245,reaction
4.24667,392,reaction
4.25333,612,reaction
4.26,953,reaction
4.26667,1462,reaction
4.27333,2165,reaction
4.28,3039,reaction
4.28667,4007,reaction
4.29333,4954,reaction
4.3,5762,reaction
4.30667,6341,reaction
4.31333,6651,reaction
4.32,6713,reaction
4.32667,6582,reaction
4.33333,6328,reaction
4.34,6017,reaction
4.34667,5701,reaction
4.35333,5403,reaction
4.36,5130,reaction
4.36667,4873,reaction
4.37333,4618,reaction
4.38,4354,reaction
4.38667,4077,reaction
4.39333,3786,reaction
4.4,3489,reaction
4.40667,3193,reaction
4.41333,2905,reaction
4.42,2633,reaction
4.42667,2384,reaction
4.43333,2161,reaction
4.44,1966,reaction
4.44667,1800,reaction
4.45333,1661,reaction
4.46,1544,reaction
4.46667,1444,reaction
4.47333,1358,reaction
4.48,1283,reaction
4.48667,1217,reaction
4.49333,1159,reaction
4.5,1108,reaction
4.50667,1066,reaction
4.51333,1033,reaction
4.52,1012,reaction
4.52667,1003,reaction
4.53333,1012,reaction
4.54,1047,reaction
4.54667,1105,reaction
4.55333,1169,reaction
4.56,1209,reaction
4.56667,1197,reaction
4.57333,1127,reaction
4.58,1011,reaction
4.58667,871,reaction
4.59333,732,reaction
4.6,612,reaction
4.60667,519,reaction
4.61333,457,reaction
4.62,426,reaction
4.62667,421,reaction
4.63333,435,reaction
4.64,465,reaction
4.64667,503,reaction
4.65333,545,reaction
4.66,588,reaction
4.66667,631,reaction
4.67333,670,reaction
4.68,701,reaction
4.68667,720,reaction
4.69333,725,reaction
4.7,716,reaction
4.70667,693,reaction
4.71333,662,reaction
4.72,625,reaction
4.72667,588,reaction
4.73333,553,reaction
4.74,522,reaction
4.74667,497,reaction
4.75333,475,reaction
4.76,459,reaction
4.76667,448,reaction
4.77333,442,reaction
4.78,441,reaction
4.78667,443,reaction
4.79333,447,reaction
4.8,452,reaction
4.80667,455,reaction
4.81333,458,reaction
4.82,458,reaction
4.82667,456,reaction
4.83333,453,reaction
4.84,447,reaction
4.84667,440,reaction
4.85333,433,reaction
4.86,426,reaction
4.86667,421,reaction
4.87333,416,reaction
4.88,412,reaction
4.88667,408,reaction
4.89333,403,reaction
4.9,397,reaction
4.90667,390,reaction
4.91333,382,reaction
4.92,371,reaction
4.92667,360,reaction
4.93333,347,reaction
4.94,335,reaction
4.94667,320,reaction
4.95333,306,reaction
4.96,292,reaction
4.96667,278,reaction
4.97333,263,reaction
4.98,249,reaction
4.98667,236,reaction
4.99333,222,reaction
5,209,reaction
5.00667,198,reaction
5.01333,187,reaction
5.02,177,reaction
5.02667,170,reaction
5.03333,165,reaction
5.04,161,reaction
5.04667,158,reaction
5.05333,157,reaction
5.06,156,reaction
5.06667,156,reaction
5.07333,157,reaction
5.08,157,reaction
5.08667,158,reaction
5.09333,159,reaction
5.1,161,reaction
5.10667,162,reaction
5.11333,164,reaction
5.12,165,reaction
5.12667,163,reaction
5.13333,161,reaction
5.14,159,reaction
5.14667,156,reaction
5.15333,152,reaction
5.16,148,reaction
5.16667,145,reaction
5.17333,142,reaction
5.18,139,reaction
5.18667,136,reaction
5.19333,135,reaction
5.2,133,reaction
5.20667,132,reaction
5.21333,133,reaction
5.22,134,reaction
5.22667,136,reaction
5.23333,138,reaction
5.24,141,reaction
5.24667,143,reaction
5.25333,145,reaction
5.26,147,reaction
5.26667,149,reaction
5.27333,151,reaction
5.28,152,reaction
5.28667,153,reaction
5.29333,153,reaction
5.3,152,reaction
5.30667,152,reaction
5.31333,150,reaction
5.32,148,reaction
5.32667,147,reaction
5.33333,144,reaction
5.34,141,reaction
5.34667,139,reaction
5.35333,136,reaction
5.36,133,reaction
5.36667,131,reaction
5.37333,127,reaction
5.38,124,reaction
5.38667,121,reaction
5.39333,120,reaction
5.4,117,reaction
5.40667,114,reaction
5.41333,111,reaction
5.42,108,reaction
5.42667,106,reaction
5.43333,106,reaction
5.44,105,reaction
5.44667,103,reaction
5.45333,101,reaction
5.46,100,reaction
5.46667,98,reaction
5.47333,96,reaction
5.48,94,reaction
5.48667,93,reaction
5.49333,91,reaction
5.5,89,reaction
5.50667,87,reaction
5.51333,86,reaction
5.52,85,reaction
5.52667,84,reaction
5.53333,83,reaction
5.54,83,reaction
5.54667,83,reaction
5.55333,82,reaction
5.56,83,reaction
5.56667,83,reaction
5.57333,82,reaction
5.58,81,reaction
5.58667,80,reaction
5.59333,79,reaction
5.6,78,reaction
5.60667,76,reaction
5.61333,75,reaction
5.62,74,reaction
5.62667,74,reaction
5.63333,74,reaction
5.64,74,reaction
5.64667,74,reaction
5.65333,75,reaction
5.66,77,reaction
5.66667,80,reaction
5.67333,83,reaction
5.68,86,reaction
5.68667,90,reaction
5.69333,94,reaction
5.7,99,reaction
5.70667,103,reaction
5.71333,105,reaction
5.72,107,reaction
5.72667,109,reaction
5.73333,110,reaction
5.74,110,reaction
5.74667,111,reaction
5.75333,110,reaction
5.76,108,reaction
5.76667,107,reaction
5.77333,105,reaction
5.78,103,reaction
5.78667,101,reaction
5.79333,99,reaction
5.8,96,reaction
5.80667,92,reaction
5.81333,89,reaction
5.82,85,reaction
5.82667,82,reaction
5.83333,80,reaction
5.84,77,reaction
5.84667,75,reaction
5.85333,73,reaction
5.86,71,reaction
5.86667,70,reaction
5.87333,69,reaction
5.88,67,reaction
5.88667,66,reaction
5.89333,64,reaction
5.9,63,reaction
5.90667,63,reaction
5.91333,63,reaction
5.92,63,reaction
5.92667,63,reaction
5.93333,62,reaction
5.94,62,reaction
5.94667,62,reaction
5.95333,62,reaction
5.96,62,reaction
5.96667,62,reaction
5.97333,62,reaction
5.98,62,reaction
5.98667,62,reaction
5.99333,62,reaction
6,62,reaction
6.00667,62,reaction
6.01333,62,reaction
6.02,62,reaction
6.02667,62,reaction
6.03333,63,reaction
6.04,64,reaction
6.04667,66,reaction
6.05333,67,reaction
6.06,68,reaction
6.06667,70,reaction
6.07333,72,reaction
6.08,73,reaction
6.08667,74,reaction
6.09333,75,reaction
6.1,75,reaction
6.10667,76,reaction
6.11333,76,reaction
6.12,75,reaction
6.12667,75,reaction
6.13333,75,reaction
6.14,76,reaction
6.14667,77,reaction
6.15333,76,reaction
6.16,76,reaction
6.16667,75,reaction
6.17333,74,reaction
6.18,73,reaction
6.18667,72,reaction
6.19333,69,reaction
6.2,65,reaction
6.20667,63,reaction
6.21333,60,reaction
6.22,59,reaction
6.22667,58,reaction
6.23333,56,reaction
6.24,55,reaction
6.24667,55,reaction
6.25333,54,reaction
6.26,54,reaction
6.26667,53,reaction
6.27333,53,reaction
6.28,53,reaction
6.28667,53,reaction
6.29333,53,reaction
6.3,53,reaction
6.30667,53,reaction
6.31333,53,reaction
6.32,53,reaction
6.32667,53,reaction
6.33333,52,reaction
6.34,52,reaction
6.34667,52,reaction
6.35333,52,reaction
6.36,53,reaction
6.36667,54,reaction
6.37333,54,reaction
6.38,56,reaction
6.38667,57,reaction
6.39333,58,reaction
6.4,57,reaction
6.40667,56,reaction
6.41333,55,reaction
6.42,54,reaction
6.42667,54,reaction
6.43333,53,reaction
6.44,53,reaction
6.44667,52,reaction
6.45333,52,reaction
6.46,51,reaction
6.46667,50,reaction
6.47333,51,reaction
6.48,52,reaction
6.48667,51,reaction
6.49333,50,reaction
6.5,50,reaction
6.50667,49,reaction
6.51333,49,reaction
6.52,50,reaction
6.52667,50,reaction
6.53333,49,reaction
6.54,49,reaction
6.54667,47,reaction
6.55333,46,reaction
6.56,45,reaction
6.56667,44,reaction
6.57333,44,reaction
6.58,45,reaction
6.58667,46,reaction
6.59333,47,reaction
6.6,47,reaction
6.60667,46,reaction
6.61333,45,reaction
6.62,45,reaction
6.62667,45,reaction
6.63333,45,reaction
6.64,44,reaction
6.64667,44,reaction
6.65333,43,reaction
6.66,43,reaction
6.66667,42,reaction
6.67333,42,reaction
6.68,42,reaction
6.68667,41,reaction
6.69333,41,reaction
6.7,42,reaction
6.70667,42,reaction
6.71333,43,reaction
6.72,43,reaction
6.72667,42,reaction
6.73333,43,reaction
6.74,44,reaction
6.74667,46,reaction
6.75333,46,reaction
6.76,46,reaction
6.76667,45,reaction
6.77333,45,reaction
6.78,44,reaction
6.78667,43,reaction
6.79333,42,reaction
6.8,43,reaction
6.80667,43,reaction
6.81333,45,reaction
6.82,46,reaction
6.82667,47,reaction
6.83333,49,reaction
6.84,51,reaction
6.84667,52,reaction
6.85333,53,reaction
6.86,53,reaction
6.86667,52,reaction
6.87333,51,reaction
6.88,50,reaction
6.88667,50,reaction
6.89333,50,reaction
6.9,51,reaction
6.90667,52,reaction
6.91333,54,reaction
6.92,57,reaction
6.92667,59,reaction
6.93333,61,reaction
6.94,62,reaction
6.94667,64,reaction
6.95333,67,reaction
6.96,69,reaction
6.96667,71,reaction
6.97333,72,reaction
6.98,74,reaction
6.98667,75,reaction
6.99333,76,reaction
7,78,reaction
7.00667,79,reaction
7.01333,80,reaction
7.02,81,reaction
7.02667,81,reaction
7.03333,81,reaction
7.04,82,reaction
7.04667,81,reaction
7.05333,81,reaction
7.06,81,reaction
7.06667,80,reaction
7.07333,79,reaction
7.08,78,reaction
7.08667,79,reaction
7.09333,79,reaction
7.1,79,reaction
7.10667,80,reaction
7.11333,79,reaction
7.12,78,reaction
7.12667,77,reaction
7.13333,77,reaction
7.14,77,reaction
7.14667,77,reaction
7.15333,76,reaction
7.16,76,reaction
7.16667,74,reaction
7.17333,73,reaction
7.18,72,reaction
7.18667,71,reaction
7.19333,69,reaction
7.2,68,reaction
7.20667,67,reaction
7.21333,66,reaction
7.22,64,reaction
7.22667,63,reaction
7.23333,62,reaction
7.24,60,reaction
7.24667,59,reaction
7.25333,59,reaction
7.26,58,reaction
7.26667,57,reaction
7.27333,57,reaction
7.28,56,reaction
7.28667,56,reaction
7.29333,56,reaction
7.3,56,reaction
7.30667,57,reaction
7.31333,57,reaction
7.32,57,reaction
7.32667,57,reaction
7.33333,55,reaction
7.34,54,reaction
7.34667,54,reaction
7.35333,55,reaction
7.36,55,reaction
7.36667,56,reaction
7.37333,56,reaction
7.38,56,reaction
7.38667,54,reaction
7.39333,54,reaction
7.4,54,reaction
7.40667,54,reaction
7.41333,53,reaction
7.42,54,reaction
7.42667,54,reaction
7.43333,54,reaction
7.44,55,reaction
7.44667,55,reaction
7.45333,55,reaction
7.46,55,reaction
7.46667,55,reaction
7.47333,56,reaction
7.48,57,reaction
7.48667,56,reaction
7.49333,56,reaction
7.5,56,reaction
7.50667,56,reaction
7.51333,56,reaction
7.52,56,reaction
7.52667,56,reaction
7.53333,56,reaction
7.54,56,reaction
7.54667,55,reaction
7.55333,54,reaction
7.56,54,reaction
7.56667,54,reaction
7.57333,54,reaction
7.58,54,reaction
7.58667,55,reaction
7.59333,55,reaction
7.6,55,reaction
7.60667,55,reaction
7.61333,55,reaction
7.62,55,reaction
7.62667,55,reaction
7.63333,56,reaction
7.64,56,reaction
7.64667,57,reaction
7.65333,57,reaction
7.66,57,reaction
7.66667,58,reaction
7.67333,58,reaction
7.68,58,reaction
7.68667,60,reaction
7.69333,61,reaction
7.7,62,reaction
7.70667,63,reaction
7.71333,63,reaction
7.72,63,reaction
7.72667,63,reaction
7.73333,63,reaction
7.74,63,reaction
7.74667,64,reaction
7.75333,64,reaction
7.76,65,reaction
7.76667,66,reaction
7.77333,67,reaction
7.78,68,reaction
7.78667,70,reaction
7.79333,70,reaction
7.8,70,reaction
7.80667,71,reaction
7.81333,73,reaction
7.82,74,reaction
7.82667,77,reaction
7.83333,80,reaction
7.84,82,reaction
7.84667,84,reaction
7.85333,86,reaction
7.86,89,reaction
7.86667,92,reaction
7.87333,94,reaction
7.88,97,reaction
7.88667,99,reaction
7.89333,101,reaction
7.9,102,reaction
7.90667,103,reaction
7.91333,104,reaction
7.92,105,reaction
7.92667,106,reaction
7.93333,107,reaction
7.94,108,reaction
7.94667,109,reaction
7.95333,110,reaction
7.96,111,reaction
7.96667,111,reaction
7.97333,111,reaction
7.98,110,reaction
7.98667,109,reaction
7.99333,107,reaction
8,106,reaction
8.00667,105,reaction
8.01333,105,reaction
8.02,104,reaction
8.02667,105,reaction
8.03333,106,reaction
8.04,106,reaction
8.04667,107,reaction
8.05333,107,reaction
8.06,107,reaction
8.06667,107,reaction
8.07333,108,reaction
8.08,109,reaction
8.08667,110,reaction
8.09333,110,reaction
8.1,110,reaction
8.10667,110,reaction
8.11333,110,reaction
8.12,109,reaction
8.12667,110,reaction
8.13333,110,reaction
8.14,111,reaction
8.14667,112,reaction
8.15333,113,reaction
8.16,113,reaction
8.16667,114,reaction
8.17333,115,reaction
8.18,117,reaction
8.18667,118,reaction
8.19333,119,reaction
8.2,121,reaction
8.20667,123,reaction
8.21333,125,reaction
8.22,126,reaction
8.22667,127,reaction
8.23333,128,reaction
8.24,129,reaction
8.24667,131,reaction
8.25333,133,reaction
8.26,134,reaction
8.26667,134,reaction
8.27333,135,reaction
8.28,136,reaction
8.28667,137,reaction
8.29333,138,reaction
8.3,140,reaction
8.30667,141,reaction
8.31333,142,reaction
8.32,142,reaction
8.32667,143,reaction
8.33333,143,reaction
8.34,143,reaction
8.34667,143,reaction
8.35333,144,reaction
8.36,146,reaction
8.36667,147,reaction
8.37333,147,reaction
8.38,147,reaction
8.38667,148,reaction
8.39333,148,reaction
8.4,149,reaction
8.40667,149,reaction
8.41333,150,reaction
8.42,150,reaction
8.42667,150,reaction
8.43333,151,reaction
8.44,152,reaction
8.44667,154,reaction
8.45333,155,reaction
8.46,156,reaction
8.46667,157,reaction
8.47333,158,reaction
8.48,159,reaction
8.48667,160,reaction
8.49333,162,reaction
8.5,163,reaction
8.50667,164,reaction
8.51333,165,reaction
8.52,165,reaction
8.52667,166,reaction
8.53333,166,reaction
8.54,167,reaction
8.54667,169,reaction
8.55333,170,reaction
8.56,171,reaction
8.56667,173,reaction
8.57333,173,reaction
8.58,173,reaction
8.58667,173,reaction
8.59333,173,reaction
8.6,174,reaction
8.60667,176,reaction
8.61333,177,reaction
8.62,178,reaction
8.62667,179,reaction
8.63333,180,reaction
8.64,181,reaction
8.64667,182,reaction
8.65333,183,reaction
8.66,185,reaction
8.66667,187,reaction
8.67333,189,reaction
8.68,189,reaction
8.68667,191,reaction
8.69333,191,reaction
8.7,191,reaction
8.70667,191,reaction
8.71333,192,reaction
8.72,192,reaction
8.72667,193,reaction
8.73333,193,reaction
8.74,195,reaction
8.74667,196,reaction
8.75333,197,reaction
8.76,199,reaction
8.76667,200,reaction
8.77333,201,reaction
8.78,201,reaction
8.78667,202,reaction
8.79333,203,reaction
8.8,203,reaction
8.80667,204,reaction
8.81333,205,reaction
8.82,206,reaction
8.82667,207,reaction
8.83333,208,reaction
8.84,209,reaction
8.84667,210,reaction
8.85333,212,reaction
8.86,212,reaction
8.86667,212,reaction
8.87333,212,reaction
8.88,214,reaction
8.88667,216,reaction
8.89333,216,reaction
8.9,217,reaction
8.90667,218,reaction
8.91333,218,reaction
8.92,219,reaction
8.92667,220,reaction
8.93333,221,reaction
8.94,223,reaction
8.94667,224,reaction
8.95333,225,reaction
8.96,226,reaction
8.96667,226,reaction
8.97333,225,reaction
8.98,226,reaction
8.98667,226,reaction
8.99333,228,reaction
9,230,reaction
9.00667,232,reaction
9.01333,233,reaction
9.02,234,reaction
9.02667,236,reaction
9.03333,238,reaction
9.04,240,reaction
9.04667,241,reaction
9.05333,244,reaction
9.06,246,reaction
9.06667,249,reaction
9.07333,251,reaction
9.08,253,reaction
9.08667,256,reaction
9.09333,259,reaction
9.1,261,reaction
9.10667,263,reaction
9.11333,265,reaction
9.12,268,reaction
9.12667,271,reaction
9.13333,273,reaction
9.14,274,reaction
9.14667,277,reaction
9.15333,278,reaction
9.16,279,reaction
9.16667,279,reaction
9.17333,279,reaction
9.18,278,reaction
9.18667,278,reaction
9.19333,279,reaction
9.2,278,reaction
9.20667,276,reaction
9.21333,275,reaction
9.22,274,reaction
9.22667,273,reaction
9.23333,272,reaction
9.24,271,reaction
9.24667,271,reaction
9.25333,270,reaction
9.26,271,reaction
9.26667,272,reaction
9.27333,274,reaction
9.28,275,reaction
9.28667,276,reaction
9.29333,278,reaction
9.3,280,reaction
9.30667,282,reaction
9.31333,283,reaction
9.32,283,reaction
9.32667,284,reaction
9.33333,285,reaction
9.34,286,reaction
9.34667,288,reaction
9.35333,288,reaction
9.36,289,reaction
9.36667,290,reaction
9.37333,291,reaction
9.38,291,reaction
9.38667,290,reaction
9.39333,290,reaction
9.4,289,reaction
9.40667,288,reaction
9.41333,286,reaction
9.42,285,reaction
9.42667,285,reaction
9.43333,286,reaction
9.44,287,reaction
9.44667,288,reaction
9.45333,288,reaction
9.46,288,reaction
9.46667,288,reaction
9.47333,287,reaction
9.48,286,reaction
9.48667,286,reaction
9.49333,286,reaction
9.5,286,reaction
9.50667,286,reaction
9.51333,286,reaction
9.52,287,reaction
9.52667,287,reaction
9.53333,287,reaction
9.54,288,reaction
9.54667,289,reaction
9.55333,289,reaction
9.56,290,reaction
9.56667,290,reaction
9.57333,292,reaction
9.58,293,reaction
9.58667,294,reaction
9.59333,294,reaction
9.6,294,reaction
9.60667,294,reaction
9.61333,295,reaction
9.62,297,reaction
9.62667,297,reaction
9.63333,297,reaction
9.64,297,reaction
9.64667,298,reaction
9.65333,300,reaction
9.66,300,reaction
9.66667,300,reaction
9.67333,300,reaction
9.68,301,reaction
9.68667,302,reaction
9.69333,303,reaction
9.7,304,reaction
9.70667,305,reaction
9.71333,305,reaction
9.72,305,reaction
9.72667,306,reaction
9.73333,307,reaction
9.74,309,reaction
9.74667,310,reaction
9.75333,311,reaction
9.76,311,reaction
9.76667,312,reaction
9.77333,312,reaction
9.78,312,reaction
9.78667,311,reaction
9.79333,311,reaction
9.8,312,reaction
9.80667,314,reaction
9.81333,315,reaction
9.82,315,reaction
9.82667,317,reaction
9.83333,318,reaction
9.84,321,reaction
9.84667,323,reaction
9.85333,325,reaction
9.86,326,reaction
9.86667,326,reaction
9.87333,328,reaction
9.88,329,reaction
9.88667,332,reaction
9.89333,334,reaction
9.9,335,reaction
9.90667,336,reaction
9.91333,337,reaction
9.92,339,reaction
9.92667,341,reaction
9.93333,343,reaction
9.94,344,reaction
9.94667,345,reaction
9.95333,346,reaction
9.96,348,reaction
9.96667,348,reaction
9.97333,348,reaction
9.98,348,reaction
9.98667,348,reaction
9.99333,349,reaction
10,350,reaction
10.00667,351,reaction
10.01333,352,reaction
10.02,352,reaction
10.02667,352,reaction
10.03333,352,reaction
10.04,353,reaction
10.04667,354,reaction
10.05333,355,reaction
10.06,357,reaction
10.06667,358,reaction
10.07333,360,reaction
10.08,361,reaction
10.08667,362,reaction
10.09333,362,reaction
10.1,363,reaction
10.10667,365,reaction
10.11333,367,reaction
10.12,370,reaction
10.12667,372,reaction
10.13333,374,reaction
10.14,375,reaction
10.14667,376,reaction
10.15333,378,reaction
10.16,380,reaction
10.16667,382,reaction
10.17333,383,reaction
10.18,383,reaction
10.18667,383,reaction
10.19333,382,reaction
10.2,382,reaction
10.20667,382,reaction
10.21333,383,reaction
10.22,383,reaction
10.22667,383,reaction
10.23333,384,reaction
10.24,384,reaction
10.24667,385,reaction
10.25333,386,reaction
10.26,388,reaction
10.26667,390,reaction
10.27333,392,reaction
10.28,392,reaction
10.28667,394,reaction
10.29333,395,reaction
10.3,396,reaction
10.30667,397,reaction
10.31333,398,reaction
10.32,398,reaction
10.32667,399,reaction
10.33333,400,reaction
10.34,401,reaction
10.34667,401,reaction
10.35333,402,reaction
10.36,403,reaction
10.36667,404,reaction
10.37333,404,reaction
10.38,405,reaction
10.38667,405,reaction
10.39333,404,reaction
10.4,404,reaction
10.40667,405,reaction
10.41333,407,reaction
10.42,407,reaction
10.42667,408,reaction
10.43333,408,reaction
10.44,410,reaction
10.44667,411,reaction
10.45333,411,reaction
10.46,412,reaction
10.46667,412,reaction
10.47333,413,reaction
10.48,413,reaction
10.48667,413,reaction
10.49333,414,reaction
10.5,414,reaction
10.50667,415,reaction
10.51333,415,reaction
10.52,416,reaction
10.52667,417,reaction
10.53333,419,reaction
10.54,421,reaction
10.54667,423,reaction
10.55333,425,reaction
10.56,429,reaction
10.56667,434,reaction
10.57333,441,reaction
10.58,449,reaction
10.58667,460,reaction
10.59333,475,reaction
10.6,493,reaction
10.60667,514,reaction
10.61333,540,reaction
10.62,569,reaction
10.62667,602,reaction
10.63333,637,reaction
10.64,674,reaction
10.64667,712,reaction
10.65333,750,reaction
10.66,787,reaction
10.66667,822,reaction
10.67333,854,reaction
10.68,881,reaction
10.68667,903,reaction
10.69333,919,reaction
10.7,929,reaction
10.70667,933,reaction
10.71333,934,reaction
10.72,930,reaction
10.72667,922,reaction
10.73333,913,reaction
10.74,900,reaction
10.74667,884,reaction
10.75333,867,reaction
10.76,850,reaction
10.76667,833,reaction
10.77333,816,reaction
10.78,799,reaction
10.78667,783,reaction
10.79333,768,reaction
10.8,754,reaction
10.80667,743,reaction
10.81333,732,reaction
10.82,721,reaction
10.82667,711,reaction
10.83333,702,reaction
10.84,694,reaction
10.84667,686,reaction
10.85333,678,reaction
10.86,671,reaction
10.86667,664,reaction
10.87333,657,reaction
10.88,649,reaction
10.88667,641,reaction
10.89333,633,reaction
10.9,625,reaction
10.90667,618,reaction
10.91333,612,reaction
10.92,605,reaction
10.92667,599,reaction
10.93333,592,reaction
10.94,586,reaction
10.94667,581,reaction
10.95333,576,reaction
10.96,571,reaction
10.96667,567,reaction
10.97333,563,reaction
10.98,560,reaction
10.98667,557,reaction
10.99333,555,reaction
11,552,reaction
11.00667,550,reaction
11.01333,547,reaction
11.02,545,reaction
11.02667,542,reaction
11.03333,541,reaction
11.04,541,reaction
11.04667,540,reaction
11.05333,539,reaction
11.06,539,reaction
11.06667,540,reaction
11.07333,540,reaction
11.08,539,reaction
11.08667,539,reaction
11.09333,539,reaction
11.1,540,reaction
11.10667,540,reaction
11.11333,540,reaction
11.12,540,reaction
11.12667,540,reaction
11.13333,541,reaction
11.14,541,reaction
11.14667,542,reaction
11.15333,543,reaction
11.16,544,reaction
11.16667,543,reaction
11.17333,543,reaction
11.18,544,reaction
11.18667,544,reaction
11.19333,545,reaction
11.2,545,reaction
11.20667,545,reaction
11.21333,546,reaction
11.22,549,reaction
11.22667,551,reaction
11.23333,553,reaction
11.24,556,reaction
11.24667,559,reaction
11.25333,561,reaction
11.26,564,reaction
11.26667,567,reaction
11.27333,569,reaction
11.28,571,reaction
11.28667,574,reaction
11.29333,576,reaction
11.3,579,reaction
11.30667,580,reaction
11.31333,581,reaction
11.32,581,reaction
11.32667,581,reaction
11.33333,583,reaction
11.34,584,reaction
11.34667,584,reaction
11.35333,585,reaction
11.36,584,reaction
11.36667,584,reaction
11.37333,585,reaction
11.38,586,reaction
11.38667,585,reaction
11.39333,585,reaction
11.4,585,reaction
11.40667,586,reaction
11.41333,587,reaction
11.42,588,reaction
11.42667,590,reaction
11.43333,591,reaction
11.44,592,reaction
11.44667,592,reaction
11.45333,593,reaction
11.46,596,reaction
11.46667,597,reaction
11.47333,598,reaction
11.48,599,reaction
